trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2807,False,"{'a': 0.002, 'e': 0.003646454329842558}",20,6,26.078166794350512,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2808,False,"{'a': 0.002, 'e': 0.0036391687092320216}",30,9,37.79159771654638,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2809,False,"{'a': 0.002, 'e': 0.003631897645301177}",30,16,22.892405755938277,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2810,False,"{'a': 0.002, 'e': 0.0036246411089657558}",25,3,38.740690365910254,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2811,False,"{'a': 0.002, 'e': 0.003617399071199604}",25,7,31.11797603601949,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2812,False,"{'a': 0.002, 'e': 0.0036101715030345564}",20,0,27.61039267192316,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2813,False,"{'a': 0.002, 'e': 0.003602958375560338}",25,11,25.67495124660392,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2814,False,"{'a': 0.002, 'e': 0.003595759659924426}",25,15,15.607007558514963,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2815,False,"{'a': 0.002, 'e': 0.0035885753273319477}",20,14,10.92813214977765,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2816,False,"{'a': 0.002, 'e': 0.0035814053490455635}",25,11,22.437106904429786,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2817,False,"{'a': 0.002, 'e': 0.0035742496963853477}",20,14,13.257176925848398,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2818,False,"{'a': 0.002, 'e': 0.003567108340728686}",30,16,23.2681269026716,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2819,False,"{'a': 0.002, 'e': 0.0035599812535101437}",25,14,19.177762139032033,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2820,False,"{'a': 0.002, 'e': 0.003552868406221362}",20,2,27.304805955722614,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2821,False,"{'a': 0.002, 'e': 0.003545769770410939}",20,6,25.65571931925155,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2822,False,"{'a': 0.002, 'e': 0.0035386853176843287}",35,14,43.50700557585493,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2823,False,"{'a': 0.002, 'e': 0.003531615019703707}",20,8,22.42348255504362,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2824,False,"{'a': 0.002, 'e': 0.0035245588481878734}",25,11,31.98291048782747,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2825,False,"{'a': 0.002, 'e': 0.0035175167749121284}",30,18,18.772175751747938,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2826,False,"{'a': 0.002, 'e': 0.0035104887717081765}",30,23,14.98669598741128,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2827,False,"{'a': 0.002, 'e': 0.0035034748104639923}",25,11,23.599551956554564,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2828,False,"{'a': 0.002, 'e': 0.0034964748631237208}",30,19,22.869388470430128,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2829,False,"{'a': 0.002, 'e': 0.0034894889016875608}",25,6,34.48568925924506,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2830,False,"{'a': 0.002, 'e': 0.003482516898211663}",35,8,46.050278586395414,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
2831,False,"{'a': 0.002, 'e': 0.003475558824808002}",25,4,34.41953134119299,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2832,False,"{'a': 0.002, 'e': 0.003468614653644274}",30,16,30.160916079575298,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2833,False,"{'a': 0.002, 'e': 0.0034616843569437827}",20,10,19.267468121983494,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2834,False,"{'a': 0.002, 'e': 0.003454767906985337}",20,0,33.87509217924036,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2835,False,"{'a': 0.002, 'e': 0.0034478652761031265}",25,8,29.308003962914512,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2836,False,"{'a': 0.002, 'e': 0.003440976436686617}",20,11,15.470125246477778,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2837,False,"{'a': 0.002, 'e': 0.0034341013611804395}",20,6,25.396168474569215,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2838,False,"{'a': 0.002, 'e': 0.003427240022084288}",20,16,5.832172919318896,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2839,False,"{'a': 0.002, 'e': 0.0034203923919527953}",20,12,14.58797889385681,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2840,False,"{'a': 0.002, 'e': 0.0034135584433954303}",25,4,36.35809300116333,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2841,False,"{'a': 0.002, 'e': 0.003406738149076388}",20,3,28.062111863521267,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2842,False,"{'a': 0.002, 'e': 0.0033999314817144866}",20,4,23.513634397864237,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2843,False,"{'a': 0.002, 'e': 0.0033931384140830456}",25,7,35.515982571703,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2844,False,"{'a': 0.002, 'e': 0.003386358919009785}",25,0,38.559047462595395,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2845,False,"{'a': 0.002, 'e': 0.0033795929693767124}",25,14,17.795615042842126,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2846,False,"{'a': 0.002, 'e': 0.0033728405381200266}",25,15,16.216360558981282,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2847,False,"{'a': 0.002, 'e': 0.0033661015982299905}",25,7,30.10750447515263,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2848,False,"{'a': 0.002, 'e': 0.003359376122750836}",25,14,19.19571496740158,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2849,False,"{'a': 0.002, 'e': 0.0033526640847806478}",25,14,22.578816717697645,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2850,False,"{'a': 0.002, 'e': 0.003345965457471272}",25,14,20.833221729148498,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2851,False,"{'a': 0.002, 'e': 0.003339280214028188}",25,10,27.769795019459178,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2852,False,"{'a': 0.002, 'e': 0.0033326083277104117}",20,2,32.11123793366416,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2853,False,"{'a': 0.002, 'e': 0.0033259497718303873}",35,21,24.76654145204977,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2854,False,"{'a': 0.002, 'e': 0.003319304519753888}",20,4,29.25254345521556,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2855,False,"{'a': 0.002, 'e': 0.0033126725448998926}",30,18,23.80842609873628,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2856,False,"{'a': 0.002, 'e': 0.0033060538207404944}",20,7,23.345541411796134,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2857,False,"{'a': 0.002, 'e': 0.003299448320800784}",25,19,14.803607721323093,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2858,False,"{'a': 0.002, 'e': 0.0032928560186587593}",20,10,20.42159558421305,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2859,False,"{'a': 0.002, 'e': 0.0032862768879451994}",20,5,25.70102394624297,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2860,False,"{'a': 0.002, 'e': 0.003279710902343573}",20,1,31.339573952195526,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2861,False,"{'a': 0.002, 'e': 0.003273158035589926}",20,5,26.92641946675276,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2862,False,"{'a': 0.002, 'e': 0.0032666182614727885}",30,10,36.6012764487194,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2863,False,"{'a': 0.002, 'e': 0.0032600915538330525}",20,9,15.36525111875683,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2864,False,"{'a': 0.002, 'e': 0.0032535778865638784}",20,2,26.74390445402817,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2865,False,"{'a': 0.002, 'e': 0.0032470772336105863}",20,1,31.03925412997203,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2866,False,"{'a': 0.002, 'e': 0.0032405895689705607}",30,19,21.73665234394998,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2867,False,"{'a': 0.002, 'e': 0.0032341148666931315}",25,11,27.514134070074096,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2868,False,"{'a': 0.002, 'e': 0.0032276531008794815}",20,14,12.335906831929401,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2869,False,"{'a': 0.002, 'e': 0.0032212042456825356}",25,19,12.626933837796138,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2870,False,"{'a': 0.002, 'e': 0.00321476827530687}",25,12,23.40561793034609,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2871,False,"{'a': 0.002, 'e': 0.0032083451640085923}",20,6,25.986991304666258,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2872,False,"{'a': 0.002, 'e': 0.0032019348860952484}",25,15,14.921545151487797,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2873,False,"{'a': 0.002, 'e': 0.003195537415925715}",25,16,14.303395715253481,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2874,False,"{'a': 0.002, 'e': 0.003189152727910109}",25,7,33.52560118040377,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2875,False,"{'a': 0.002, 'e': 0.003182780796509667}",20,13,13.765386234943673,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2876,False,"{'a': 0.002, 'e': 0.0031764215962366547}",20,11,17.513963071831405,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2877,False,"{'a': 0.002, 'e': 0.0031700751016542597}",25,0,40.063755346408435,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2878,False,"{'a': 0.002, 'e': 0.003163741287376501}",30,19,18.71355467093975,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2879,False,"{'a': 0.002, 'e': 0.00315742012806811}",20,9,21.966487085913386,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2880,False,"{'a': 0.002, 'e': 0.0031511115984444414}",20,9,18.33210340713101,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2881,False,"{'a': 0.002, 'e': 0.003144815673271365}",25,12,19.416876915340257,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2882,False,"{'a': 0.002, 'e': 0.0031385323273651774}",20,14,6.272130211171161,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2883,False,"{'a': 0.002, 'e': 0.0031322615355924843}",20,12,16.554693413027838,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2884,False,"{'a': 0.002, 'e': 0.0031260032728701098}",25,15,19.380775590771975,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2885,False,"{'a': 0.002, 'e': 0.003119757514164992}",20,13,14.471145458505038,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2886,False,"{'a': 0.002, 'e': 0.0031135242344940933}",25,18,10.940980553182268,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2887,False,"{'a': 0.002, 'e': 0.0031073034089242843}",20,8,22.0922948947512,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2888,False,"{'a': 0.002, 'e': 0.0031010950125722535}",20,4,23.79930841606111,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2889,False,"{'a': 0.002, 'e': 0.0030948990206044052}",25,15,13.657177388988558,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2890,False,"{'a': 0.002, 'e': 0.0030887154082367687}",30,15,26.879900847057954,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2891,False,"{'a': 0.002, 'e': 0.0030825441507348838}",20,9,18.802326879509216,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2892,False,"{'a': 0.002, 'e': 0.003076385223413711}",20,16,8.76392453464562,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2893,False,"{'a': 0.002, 'e': 0.0030702386016375318}",20,2,33.497380049004484,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2894,False,"{'a': 0.002, 'e': 0.003064104260819855}",30,20,15.707523038132186,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2895,False,"{'a': 0.002, 'e': 0.0030579821764233073}",25,15,16.9036545670801,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2896,False,"{'a': 0.002, 'e': 0.0030518723239595425}",25,15,18.972817647230872,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2897,False,"{'a': 0.002, 'e': 0.0030457746789891403}",20,6,27.485166532436804,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2898,False,"{'a': 0.002, 'e': 0.0030396892171215173}",20,2,26.234438510894314,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2899,False,"{'a': 0.002, 'e': 0.003033615914014816}",20,12,16.48827680263743,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2900,False,"{'a': 0.002, 'e': 0.0030275547453758153}",30,22,14.818341721328245,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2901,False,"{'a': 0.002, 'e': 0.0030215056869598305}",25,0,35.427717600078836,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2902,False,"{'a': 0.002, 'e': 0.0030154687145706243}",20,12,13.125043351607191,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2903,False,"{'a': 0.002, 'e': 0.0030094438040602976}",20,0,31.41777956310838,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2904,False,"{'a': 0.002, 'e': 0.0030034309313291996}",20,12,16.93822697170031,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2905,False,"{'a': 0.002, 'e': 0.0029974300723258286}",20,10,15.406268643907513,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2906,False,"{'a': 0.002, 'e': 0.0029914412030467466}",30,22,13.017902914379292,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2907,False,"{'a': 0.002, 'e': 0.002985464299536465}",20,4,25.24063645713084,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2908,False,"{'a': 0.002, 'e': 0.0029794993378873622}",30,0,46.77536370309289,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2909,False,"{'a': 0.002, 'e': 0.002973546294239581}",20,8,26.81743452774942,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2910,False,"{'a': 0.002, 'e': 0.002967605144780944}",25,5,35.047148133360814,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2911,False,"{'a': 0.002, 'e': 0.002961675865746843}",25,15,18.9668437938233,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2912,False,"{'a': 0.002, 'e': 0.002955758433420154}",25,15,18.619328587246358,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2913,False,"{'a': 0.002, 'e': 0.0029498528241311372}",25,10,27.758706301127475,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2914,False,"{'a': 0.002, 'e': 0.0029439590142573526}",20,13,12.906979462554462,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2915,False,"{'a': 0.002, 'e': 0.0029380769802235503}",20,10,17.919169044158547,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2916,False,"{'a': 0.002, 'e': 0.002932206698501586}",30,4,50.53990587591855,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2917,False,"{'a': 0.002, 'e': 0.002926348145610323}",25,14,21.553612658878347,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2918,False,"{'a': 0.002, 'e': 0.002920501298115547}",30,18,23.423193272808266,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2919,False,"{'a': 0.002, 'e': 0.002914666132629857}",25,19,11.03739112191749,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2920,False,"{'a': 0.002, 'e': 0.002908842625812584}",25,1,36.15119114529115,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2921,False,"{'a': 0.002, 'e': 0.0029030307543696904}",35,17,28.98972985614694,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2922,False,"{'a': 0.002, 'e': 0.002897230495053687}",30,23,12.932707340590117,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2923,False,"{'a': 0.002, 'e': 0.0028914418246635274}",30,20,16.288521760621308,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2924,False,"{'a': 0.002, 'e': 0.0028856647200445214}",25,7,30.482092919121207,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2925,False,"{'a': 0.002, 'e': 0.0028798991580882404}",20,0,28.211919935948966,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2926,False,"{'a': 0.002, 'e': 0.0028741451157324343}",20,8,20.58117101703912,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2927,False,"{'a': 0.002, 'e': 0.0028684025699609234}",20,12,17.797870626097712,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2928,False,"{'a': 0.002, 'e': 0.002862671497803517}",30,12,35.47410231586408,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2929,False,"{'a': 0.002, 'e': 0.002856951876335916}",25,15,18.1316483649388,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2930,False,"{'a': 0.002, 'e': 0.0028512436826796323}",20,10,16.519283144420665,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2931,False,"{'a': 0.002, 'e': 0.002845546894001881}",20,9,24.995009309325084,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2932,False,"{'a': 0.002, 'e': 0.0028398614875154993}",30,12,31.548976520808218,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2933,False,"{'a': 0.002, 'e': 0.002834187440478852}",25,14,20.625048638334967,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2934,False,"{'a': 0.002, 'e': 0.002828524730195748}",25,17,15.987349217072898,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2935,False,"{'a': 0.002, 'e': 0.0028228733340153363}",20,8,24.411122719138042,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2936,False,"{'a': 0.002, 'e': 0.002817233229332024}",20,10,21.105269546523385,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2937,False,"{'a': 0.002, 'e': 0.002811604393585383}",20,9,18.373192865435318,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2938,False,"{'a': 0.002, 'e': 0.002805986804260068}",30,14,30.104674944375382,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2939,False,"{'a': 0.002, 'e': 0.002800380438885711}",20,11,15.275505626145849,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2940,False,"{'a': 0.002, 'e': 0.0027947852750368437}",30,13,31.92917447533463,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
